fecha,carga,venta,spread,horas0_solar,anio,mes
2025-03-25,2.973669375,214.04145625,211.06778687500002,3.0,2025,3
2025-03-26,0.0,236.075515,236.075515,7.0,2025,3
2025-03-27,0.0,145.0906325,145.0906325,6.0,2025,3
2025-03-28,3.1146168750000003,173.432805625,170.31818875,2.0,2025,3
2025-03-29,0.0,149.34289,149.34289,9.0,2025,3
2025-03-30,5.22836125,82.442744375,77.214383125,3.0,2025,3
2025-03-31,0.0,79.75276249999999,79.75276249999999,9.0,2025,3
2025-04-01,0.0,145.3000825,145.3000825,5.0,2025,4
2025-04-02,28.51067375,186.22858000000002,157.71790625000003,0.0,2025,4
2025-04-03,0.0,170.868865625,170.868865625,9.0,2025,4
2025-04-04,8.953608124999999,177.63785812499998,168.68425,2.0,2025,4
2025-04-05,24.17739125,201.7426625,177.56527125,0.0,2025,4
2025-04-06,0.0,192.24648249999998,192.24648249999998,8.0,2025,4
2025-04-07,9.318853125,167.685585625,158.36673249999998,3.0,2025,4
2025-04-08,74.77512375,198.635395625,123.860271875,0.0,2025,4
2025-04-09,0.0,212.054624375,212.054624375,4.0,2025,4
2025-04-10,7.43066375,159.08354937500002,151.652885625,3.0,2025,4
2025-04-11,59.9057675,154.835860625,94.93009312500001,0.0,2025,4
2025-04-12,0.0,123.09776124999999,123.09776124999999,8.0,2025,4
2025-04-13,12.218193750000001,177.3191625,165.10096875,2.0,2025,4
2025-04-14,35.73088625,198.52915875,162.7982725,0.0,2025,4
2025-04-15,25.725664375,199.09092687499998,173.36526249999997,1.0,2025,4
2025-04-16,44.941240625,208.93154687499998,163.99030624999997,0.0,2025,4
2025-04-17,0.0,137.168111875,137.168111875,4.0,2025,4
2025-04-18,13.280321874999998,156.39637625,143.116054375,1.0,2025,4
2025-04-19,39.765559375,182.855323125,143.08976375,0.0,2025,4
2025-04-20,69.07729375,214.33272875,145.255435,0.0,2025,4
2025-04-21,147.403649375,219.705699375,72.30205000000001,0.0,2025,4
2025-04-22,41.964749375000004,158.795635,116.83088562500001,0.0,2025,4
2025-04-23,72.20683375,111.19767437499999,38.99084062499999,0.0,2025,4
2025-04-24,0.0,84.145185,84.145185,5.0,2025,4
2025-04-25,91.844105,110.912688125,19.068583125000004,0.0,2025,4
2025-04-26,50.101293749999996,110.50994937499999,60.408655624999994,0.0,2025,4
2025-04-27,28.932056250000002,82.1362475,53.204191249999994,0.0,2025,4
2025-04-28,0.54083375,123.7290975,123.18826374999999,3.0,2025,4
2025-04-29,46.262850625,190.30937125000003,144.04652062500003,0.0,2025,4
2025-04-30,69.331611875,157.398641875,88.06703000000002,0.0,2025,4
2025-05-01,0.0,107.23141812499999,107.23141812499999,6.0,2025,5
2025-05-02,4.994199375,87.866788125,82.87258875,2.0,2025,5
2025-05-03,4.98076375,89.91603062500002,84.93526687500002,3.0,2025,5
2025-05-04,0.0,94.055111875,94.055111875,5.0,2025,5
2025-05-05,19.551214375,100.597334375,81.04612,1.0,2025,5
2025-05-06,60.911513125000006,132.095993125,71.18448000000001,0.0,2025,5
2025-05-07,57.67850625,86.12453124999999,28.44602499999999,0.0,2025,5
2025-05-08,98.620115,72.64518625000001,-25.97492874999999,0.0,2025,5
2025-05-09,58.73066375,74.641466875,15.910803125000008,0.0,2025,5
2025-05-10,0.0,68.12497937500001,68.12497937500001,6.0,2025,5
2025-05-11,42.66709125,75.33716,32.67006875,1.0,2025,5
2025-05-12,15.535823125,81.799086875,66.26326375,1.0,2025,5
2025-05-13,51.410968125,99.25714437500001,47.84617625000001,0.0,2025,5
2025-05-14,8.8613375,69.877613125,61.016275625,2.0,2025,5
2025-05-15,42.35424625,101.13784562500001,58.78359937500001,0.0,2025,5
2025-05-16,35.01632375,85.086095625,50.069771875,0.0,2025,5
2025-05-17,55.7687575,85.2656775,29.496919999999996,0.0,2025,5
2025-05-18,70.033474375,92.88092125,22.847446875000003,0.0,2025,5
2025-05-19,21.779585625,86.639699375,64.86011375000001,1.0,2025,5
2025-05-20,55.00112,76.5405125,21.539392500000005,0.0,2025,5
2025-05-21,1.284001875,71.846284375,70.5622825,2.0,2025,5
2025-05-22,56.072188125,105.754383125,49.68219500000001,0.0,2025,5
2025-05-23,64.056825,94.48254125,30.425716249999994,0.0,2025,5
2025-05-24,16.45580875,86.1558575,69.70004875,1.0,2025,5
2025-05-25,12.404645,66.518121875,54.113476875,2.0,2025,5
2025-05-26,53.765910000000005,77.45427875,23.688368749999995,0.0,2025,5
2025-05-27,57.19352875,281.107269375,223.913740625,0.0,2025,5
2025-05-28,26.674696875000002,253.352479375,226.6777825,1.0,2025,5
2025-05-29,37.447654375,79.882385,42.434730625,0.0,2025,5
2025-05-30,24.76053375,68.18651812499999,43.42598437499999,0.0,2025,5
2025-05-31,0.0,72.454935625,72.454935625,4.0,2025,5
2025-06-01,0.0,120.176193125,120.176193125,7.0,2025,6
2025-06-02,79.303971875,89.10741125,9.803439374999996,0.0,2025,6
2025-06-03,241.938054375,249.08060875,7.142554375000003,0.0,2025,6
2025-06-04,50.868586875,75.21862,24.350033125000003,0.0,2025,6
2025-06-05,177.730621875,262.91414000000003,85.18351812500003,0.0,2025,6
2025-06-06,281.68284500000004,156.868849375,-124.81399562500005,0.0,2025,6
2025-06-07,68.610935,84.872755625,16.261820625,0.0,2025,6
2025-06-08,53.664655624999995,80.931086875,27.26643125000001,0.0,2025,6
2025-06-09,71.94877625,296.049500625,224.10072437500003,0.0,2025,6
2025-06-10,76.020485,335.95077437500004,259.93028937500003,0.0,2025,6
2025-06-11,263.19091375,212.76925562500003,-50.421658124999965,0.0,2025,6
2025-06-12,149.503035,276.81879687500003,127.31576187500002,0.0,2025,6
2025-06-13,89.431783125,226.57484062499998,137.1430575,0.0,2025,6
2025-06-14,0.0,223.04527625,223.04527625,5.0,2025,6
2025-06-15,44.879453125,183.0348325,138.155379375,1.0,2025,6
2025-06-16,265.848795625,273.0222375,7.173441875000037,0.0,2025,6
2025-06-17,343.719421875,356.296213125,12.576791249999985,0.0,2025,6
2025-06-18,90.607658125,202.86119,112.253531875,0.0,2025,6
2025-06-19,96.37531625,106.706305625,10.330989375000001,0.0,2025,6
2025-06-20,66.15082375,155.944934375,89.794110625,0.0,2025,6
2025-06-21,72.22751625000001,230.290063125,158.06254687499998,0.0,2025,6
2025-06-22,60.110048125000006,173.13514625,113.02509812499999,0.0,2025,6
2025-06-23,66.129255,277.69200375,211.56274875000003,0.0,2025,6
2025-06-24,68.058103125,261.80478000000005,193.74667687500005,0.0,2025,6
2025-06-25,152.416055,254.67056875,102.25451375,0.0,2025,6
2025-06-26,173.97204875000003,235.327778125,61.35572937499998,0.0,2025,6
2025-06-27,195.534981875,244.7951225,49.26014062499999,0.0,2025,6
2025-06-28,43.78786375,246.069696875,202.281833125,0.0,2025,6
2025-06-29,0.0,223.23022187499998,223.23022187499998,7.0,2025,6
2025-06-30,75.824619375,253.63207812499996,177.80745874999997,0.0,2025,6
2025-07-01,103.477341875,244.17592,140.69857812499998,0.0,2025,7
2025-07-02,122.12122125,192.49298937499998,70.37176812499997,0.0,2025,7
2025-07-03,67.05859000000001,203.873375625,136.81478562499998,0.0,2025,7
2025-07-04,87.3166825,219.95529312500003,132.638610625,0.0,2025,7
2025-07-05,73.278613125,161.288371875,88.00975874999999,0.0,2025,7
2025-07-06,48.156983125,108.19056375,60.033580625,0.0,2025,7
2025-07-07,38.134734375,109.82953125,71.69479687500001,0.0,2025,7
2025-07-08,18.84319875,128.61090625,109.7677075,1.0,2025,7
2025-07-09,119.57914875,123.085786875,3.506638124999995,0.0,2025,7
2025-07-10,161.54839312500002,97.90708562500001,-63.64130750000001,0.0,2025,7
2025-07-11,8.4282275,92.56069125,84.13246375,2.0,2025,7
2025-07-12,88.8321775,88.91362,0.08144249999999431,0.0,2025,7
2025-07-13,128.829624375,179.549251875,50.7196275,0.0,2025,7
2025-07-14,120.08744999999999,210.45900312499998,90.37155312499999,0.0,2025,7
2025-07-15,202.99718875,201.02044875,-1.9767399999999782,0.0,2025,7
2025-07-16,25.831607499999997,115.34302875,89.51142125000001,1.0,2025,7
2025-07-17,23.017185,104.082069375,81.064884375,1.0,2025,7
2025-07-18,72.63658062500001,114.648994375,42.01241374999999,0.0,2025,7
2025-07-19,0.0,110.89122875000001,110.89122875000001,4.0,2025,7
2025-07-20,0.85652625,117.62445749999999,116.76793124999999,3.0,2025,7
2025-07-21,57.51765375,119.0833375,61.56568375,0.0,2025,7
2025-07-22,3.46115625,127.45912312499999,123.99796687499999,3.0,2025,7
2025-07-23,55.169588125000004,146.46870875,91.29912062499999,0.0,2025,7
2025-07-24,42.24743375,111.20227625,68.9548425,1.0,2025,7
2025-07-25,43.24732,93.78141,50.53408999999999,0.0,2025,7
2025-07-26,89.4130725,112.58785187500001,23.174779375000014,0.0,2025,7
2025-07-27,9.8629,65.5293075,55.666407500000005,3.0,2025,7
2025-07-28,58.227024375,85.48558,27.258555625,0.0,2025,7
2025-07-29,74.691181875,93.80986250000001,19.11868062500001,0.0,2025,7
2025-07-30,36.802911875,65.6776075,28.874695624999994,1.0,2025,7
2025-07-31,35.980444375,55.795173750000004,19.814729375000006,1.0,2025,7
2025-08-01,7.679937499999999,64.4804575,56.80052,2.0,2025,8
2025-08-02,1.46003,62.869785625,61.409755624999995,2.0,2025,8
2025-08-03,10.597024375,63.3642725,52.767248124999995,2.0,2025,8
2025-08-04,0.0,70.179808125,70.179808125,8.0,2025,8
2025-08-05,0.0,66.44898,66.44898,5.0,2025,8
2025-08-06,0.0,58.802241875,58.802241875,7.0,2025,8
2025-08-07,0.0,60.4818675,60.4818675,9.0,2025,8
2025-08-08,0.0,67.186453125,67.186453125,5.0,2025,8
2025-08-09,47.351719375,65.54389750000001,18.192178125000012,0.0,2025,8
2025-08-10,0.0,62.997685,62.997685,7.0,2025,8
2025-08-11,10.327436875,67.11712750000001,56.789690625000006,2.0,2025,8
2025-08-12,55.44749875,65.60777125,10.160272499999998,0.0,2025,8
2025-08-13,0.0,62.745790625,62.745790625,8.0,2025,8
2025-08-14,0.0,68.41276125,68.41276125,5.0,2025,8
2025-08-15,0.0,68.55294125,68.55294125,8.0,2025,8
2025-08-16,0.0,67.13385625,67.13385625,8.0,2025,8
2025-08-17,32.922229375,60.48147,27.559240625,1.0,2025,8
2025-08-18,26.890155,70.520663125,43.630508125,1.0,2025,8
2025-08-19,2.968965,74.722771875,71.75380687500001,3.0,2025,8
2025-08-20,0.0,67.25929,67.25929,5.0,2025,8
2025-08-21,14.593310625,86.54520687499999,71.95189624999999,2.0,2025,8
2025-08-22,120.04973625,141.94913,21.89939375,0.0,2025,8
2025-08-23,0.0,89.57220687499999,89.57220687499999,5.0,2025,8
2025-08-24,0.0,69.4604025,69.4604025,8.0,2025,8
2025-08-25,0.0,82.67339687500001,82.67339687500001,8.0,2025,8
2025-08-26,0.0,76.04809625,76.04809625,8.0,2025,8
2025-08-27,0.0,83.457835625,83.457835625,7.0,2025,8
2025-08-28,73.104500625,77.234649375,4.130148750000004,0.0,2025,8
2025-08-29,49.685612500000005,68.121900625,18.43628812499999,0.0,2025,8
2025-08-30,13.766953125,66.8800825,53.113129375,2.0,2025,8
2025-08-31,0.0,62.13087,62.13087,7.0,2025,8
2025-09-01,0.0,71.68261,71.68261,8.0,2025,9
2025-09-02,100.32318562500001,87.400075,-12.923110625000007,0.0,2025,9
2025-09-03,0.0,84.799959375,84.799959375,5.0,2025,9
2025-09-04,0.0,74.337035,74.337035,8.0,2025,9
2025-09-05,1.681759375,75.733490625,74.05173125,3.0,2025,9
2025-09-06,63.4704475,79.76661875,16.296171250000008,0.0,2025,9
2025-09-07,34.77296375,101.701129375,66.92816562499999,0.0,2025,9
2025-09-08,0.0,97.68050500000001,97.68050500000001,9.0,2025,9
2025-09-09,0.0,69.78855999999999,69.78855999999999,8.0,2025,9
2025-09-10,0.0,71.942344375,71.942344375,9.0,2025,9
2025-09-11,0.0,70.17984,70.17984,9.0,2025,9
2025-09-12,0.0,73.24968125000001,73.24968125000001,9.0,2025,9
2025-09-13,0.0,83.075664375,83.075664375,9.0,2025,9
2025-09-14,0.0,57.924120625,57.924120625,9.0,2025,9
2025-09-15,0.0,66.199894375,66.199894375,9.0,2025,9
2025-09-16,0.0,65.74840499999999,65.74840499999999,9.0,2025,9
2025-09-17,0.0,68.166945,68.166945,5.0,2025,9
2025-09-18,0.0,58.177754375000006,58.177754375000006,9.0,2025,9
2025-09-19,0.0,67.69214812499999,67.69214812499999,9.0,2025,9
2025-09-20,0.0,76.12045,76.12045,6.0,2025,9
2025-09-21,0.0,75.872004375,75.872004375,9.0,2025,9
2025-09-22,0.0,71.21750812500001,71.21750812500001,7.0,2025,9
2025-09-23,0.0,66.644149375,66.644149375,9.0,2025,9
2025-09-24,0.0,128.276515625,128.276515625,9.0,2025,9
2025-09-25,0.0,91.161985,91.161985,9.0,2025,9
2025-09-26,28.685485625,74.77610375,46.090618125000006,1.0,2025,9
2025-09-27,0.0,59.184844999999996,59.184844999999996,9.0,2025,9
2025-09-28,0.0,65.245773125,65.245773125,9.0,2025,9
2025-09-29,0.0,67.7200575,67.7200575,5.0,2025,9
2025-09-30,0.0,90.39447,90.39447,9.0,2025,9
2025-10-01,0.0,69.573639375,69.573639375,9.0,2025,10
2025-10-02,0.0,90.416995625,90.416995625,9.0,2025,10
2025-10-03,0.0,61.9016075,61.9016075,7.0,2025,10
2025-10-04,0.0,57.258939375,57.258939375,9.0,2025,10
2025-10-05,0.0,55.96212625,55.96212625,9.0,2025,10
2025-10-06,0.0,59.54572875,59.54572875,9.0,2025,10
2025-10-07,0.0,64.873486875,64.873486875,9.0,2025,10
2025-10-08,0.0,63.31575625000001,63.31575625000001,9.0,2025,10
2025-10-09,0.0,59.76087125,59.76087125,9.0,2025,10
2025-10-10,1.868435625,56.1765625,54.308126875,3.0,2025,10
2025-10-11,3.5125925,54.313850625,50.801258125000004,3.0,2025,10
2025-10-12,0.0,48.779731874999996,48.779731874999996,9.0,2025,10
2025-10-13,0.0,62.919719375,62.919719375,7.0,2025,10
2025-10-14,19.180379375,61.484269375,42.303889999999996,1.0,2025,10
2025-10-15,28.809161874999997,54.870898125000004,26.061736250000006,0.0,2025,10
2025-10-16,0.0,49.146471250000005,49.146471250000005,6.0,2025,10
2025-10-17,0.0,56.498573125,56.498573125,7.0,2025,10
2025-10-18,0.0,51.21935875,51.21935875,9.0,2025,10
2025-10-19,0.0,64.88671562500001,64.88671562500001,9.0,2025,10
2025-10-20,0.0,59.99737875,59.99737875,9.0,2025,10
2025-10-21,0.0,60.7671775,60.7671775,8.0,2025,10
2025-10-22,0.0,73.539984375,73.539984375,9.0,2025,10
2025-10-23,8.33721,66.97622625,58.63901625,2.0,2025,10
2025-10-24,0.0,64.70429,64.70429,5.0,2025,10
2025-10-25,0.0,53.99483875,53.99483875,9.0,2025,10
2025-10-26,0.0,62.77085,62.77085,9.0,2025,10
2025-10-27,0.0,62.44156687499999,62.44156687499999,6.0,2025,10
2025-10-28,0.0,65.2543325,65.2543325,8.0,2025,10
2025-10-29,0.0,77.37303,77.37303,9.0,2025,10
2025-10-30,0.0,78.36907124999999,78.36907124999999,9.0,2025,10
2025-10-31,0.0,73.98774625,73.98774625,9.0,2025,10
2025-11-01,0.0,59.57953375,59.57953375,9.0,2025,11
2025-11-02,0.0,53.37939625,53.37939625,9.0,2025,11
2025-11-03,0.0,96.119129375,96.119129375,9.0,2025,11
2025-11-04,14.869591875000001,75.5445075,60.674915625,0.0,2025,11
2025-11-05,0.0,65.21187125,65.21187125,4.0,2025,11
2025-11-06,42.185766875,195.02466937499997,152.83890249999996,0.0,2025,11
2025-11-07,0.0,112.081895,112.081895,9.0,2025,11
2025-11-08,0.0,58.100015,58.100015,9.0,2025,11
2025-11-09,0.0,65.09360875,65.09360875,9.0,2025,11
2025-11-10,0.0,75.6464475,75.6464475,9.0,2025,11
2025-11-11,0.0,67.28938687499999,67.28938687499999,9.0,2025,11
2025-11-12,0.0,60.204848750000004,60.204848750000004,9.0,2025,11
2025-11-13,0.0,131.72810375,131.72810375,9.0,2025,11
2025-11-14,0.0,156.690033125,156.690033125,7.0,2025,11
2025-11-15,0.0,103.15936937500001,103.15936937500001,9.0,2025,11
2025-11-16,0.0,59.700281249999996,59.700281249999996,9.0,2025,11
2025-11-17,0.0,113.320696875,113.320696875,6.0,2025,11
2025-11-18,0.0,182.255866875,182.255866875,9.0,2025,11
2025-11-19,0.0,196.60600812500002,196.60600812500002,9.0,2025,11
2025-11-20,0.0,129.221695625,129.221695625,6.0,2025,11
2025-11-21,0.0,116.202315,116.202315,9.0,2025,11
2025-11-22,0.0,103.85642874999999,103.85642874999999,6.0,2025,11
2025-11-23,0.0,130.0956525,130.0956525,9.0,2025,11
2025-11-24,0.0,207.137511875,207.137511875,7.0,2025,11
2025-11-25,0.0,177.515015625,177.515015625,5.0,2025,11
2025-11-26,0.0,222.35095,222.35095,4.0,2025,11
2025-11-27,0.0,196.82285437500002,196.82285437500002,6.0,2025,11
2025-11-28,0.0,143.68871875000002,143.68871875000002,6.0,2025,11
2025-11-29,0.0,68.06720874999999,68.06720874999999,9.0,2025,11
2025-11-30,0.0,51.9336025,51.9336025,9.0,2025,11
2025-12-01,0.0,51.38539875,51.38539875,8.0,2025,12
2025-12-02,0.0,52.612599375,52.612599375,9.0,2025,12
2025-12-03,0.0,104.060204375,104.060204375,9.0,2025,12
2025-12-04,34.190846875000005,103.53640687499998,69.34555999999998,0.0,2025,12
2025-12-05,0.0,73.665521875,73.665521875,7.0,2025,12
2025-12-06,10.337497500000001,77.74865625,67.41115875,2.0,2025,12
2025-12-07,0.0,65.03988625,65.03988625,6.0,2025,12
2025-12-08,0.0,82.15223,82.15223,9.0,2025,12
2025-12-09,28.6723325,200.8893,172.21696749999998,0.0,2025,12
2025-12-10,31.718360625000003,201.40083,169.682469375,0.0,2025,12
2025-12-11,48.515145624999995,66.73599,18.220844375000006,0.0,2025,12
2025-12-12,0.0,70.61168375,70.61168375,7.0,2025,12
2025-12-13,0.0,106.848461875,106.848461875,9.0,2025,12
2025-12-14,0.0,51.847521875,51.847521875,9.0,2025,12
2025-12-15,0.0,69.78279500000001,69.78279500000001,9.0,2025,12
2025-12-16,0.0,101.953825625,101.953825625,9.0,2025,12
2025-12-17,0.0,87.80981812499999,87.80981812499999,9.0,2025,12
2025-12-18,0.0,92.921929375,92.921929375,6.0,2025,12
2025-12-19,0.0,92.553104375,92.553104375,9.0,2025,12
2025-12-20,0.0,62.07461875,62.07461875,7.0,2025,12
2025-12-21,0.0,65.94630875,65.94630875,9.0,2025,12
2025-12-22,0.0,72.375405,72.375405,9.0,2025,12
2025-12-23,0.0,87.25619625000002,87.25619625000002,9.0,2025,12
2025-12-24,0.0,57.1576675,57.1576675,9.0,2025,12
2025-12-25,0.0,68.099779375,68.099779375,9.0,2025,12
2025-12-26,0.0,144.360144375,144.360144375,9.0,2025,12
2025-12-27,0.0,55.395063125,55.395063125,9.0,2025,12
2025-12-28,0.0,49.83796,49.83796,9.0,2025,12
2025-12-29,0.0,205.38581812500001,205.38581812500001,9.0,2025,12
2025-12-30,0.0,208.823955,208.823955,9.0,2025,12
2025-12-31,0.0,72.19300625,72.19300625,9.0,2025,12
2026-01-01,0.0,53.959565,53.959565,9.0,2026,1
2026-01-02,0.0,66.98770375,66.98770375,9.0,2026,1
2026-01-03,0.0,75.08145999999999,75.08145999999999,9.0,2026,1
2026-01-04,0.0,58.727981875000005,58.727981875000005,9.0,2026,1
2026-01-05,37.63129625,105.743923125,68.11262687499999,0.0,2026,1
2026-01-06,0.0,56.9445075,56.9445075,9.0,2026,1
2026-01-07,0.0,99.04704875,99.04704875,7.0,2026,1
2026-01-08,21.841668124999998,159.80829062499998,137.96662249999997,0.0,2026,1
2026-01-09,0.0,197.50369812500003,197.50369812500003,9.0,2026,1
2026-01-10,0.0,180.000566875,180.000566875,9.0,2026,1
2026-01-11,0.0,99.231835,99.231835,9.0,2026,1
2026-01-12,0.0,56.11766625,56.11766625,7.0,2026,1
2026-01-13,0.0,68.65368875,68.65368875,9.0,2026,1
2026-01-14,0.0,84.298259375,84.298259375,9.0,2026,1
2026-01-15,0.0,73.5058075,73.5058075,9.0,2026,1
2026-01-16,0.0,64.87351375,64.87351375,9.0,2026,1
2026-01-17,0.0,57.44453125,57.44453125,9.0,2026,1
2026-01-18,0.0,60.53976625,60.53976625,9.0,2026,1
2026-01-19,0.0,77.12894125,77.12894125,4.0,2026,1
2026-01-20,10.353201875,81.17157,70.818368125,2.0,2026,1
2026-01-21,0.0,76.3837425,76.3837425,9.0,2026,1
2026-01-22,0.0,84.227088125,84.227088125,9.0,2026,1
2026-01-23,0.0,131.600979375,131.600979375,4.0,2026,1
2026-01-24,0.0,68.131776875,68.131776875,9.0,2026,1
2026-01-25,0.0,62.70935125,62.70935125,9.0,2026,1
2026-01-26,0.0,101.65164125000001,101.65164125000001,6.0,2026,1
2026-01-27,0.0,70.230023125,70.230023125,5.0,2026,1
2026-01-28,0.0,67.2748175,67.2748175,9.0,2026,1
2026-01-29,0.0,61.220283125,61.220283125,7.0,2026,1
2026-01-30,0.0,200.042585,200.042585,8.0,2026,1
2026-01-31,0.0,70.93820625,70.93820625,9.0,2026,1
2026-02-01,0.0,56.25872,56.25872,9.0,2026,2
2026-02-02,0.0,68.390675,68.390675,9.0,2026,2
2026-02-03,0.0,86.665313125,86.665313125,6.0,2026,2
2026-02-04,0.0,98.6338525,98.6338525,7.0,2026,2
2026-02-05,0.0,59.813334375,59.813334375,9.0,2026,2
2026-02-06,0.0,84.07255375,84.07255375,9.0,2026,2
2026-02-07,0.0,63.35852375,63.35852375,9.0,2026,2
2026-02-08,0.0,61.385751875,61.385751875,9.0,2026,2
2026-02-09,0.0,65.27145999999999,65.27145999999999,9.0,2026,2
2026-02-10,0.0,66.218824375,66.218824375,9.0,2026,2
2026-02-11,0.0,72.321115625,72.321115625,5.0,2026,2
2026-02-12,0.0,71.50348062500001,71.50348062500001,9.0,2026,2
2026-02-13,0.0,77.24557250000001,77.24557250000001,4.0,2026,2
2026-02-14,0.0,96.77472187500001,96.77472187500001,9.0,2026,2
2026-02-15,0.0,66.101783125,66.101783125,9.0,2026,2
2026-02-16,0.0,70.8414,70.8414,9.0,2026,2
2026-02-17,0.0,74.6093525,74.6093525,5.0,2026,2
2026-02-18,0.0,58.88332187499999,58.88332187499999,9.0,2026,2
2026-02-19,0.0,59.46737625,59.46737625,9.0,2026,2
2026-02-20,0.0,79.66080687499999,79.66080687499999,8.0,2026,2
2026-02-21,0.0,65.273078125,65.273078125,9.0,2026,2
2026-02-22,0.0,61.77027125,61.77027125,9.0,2026,2
2026-02-23,0.0,105.499674375,105.499674375,9.0,2026,2
2026-02-24,0.0,244.691135,244.691135,5.0,2026,2
2026-02-25,0.0,117.74325437499999,117.74325437499999,6.0,2026,2
2026-02-26,0.0,189.33652625000002,189.33652625000002,9.0,2026,2
2026-02-27,0.0,130.55602,130.55602,9.0,2026,2
2026-02-28,0.0,78.21218250000001,78.21218250000001,9.0,2026,2
2026-03-01,0.0,63.80574875000001,63.80574875000001,9.0,2026,3
2026-03-02,0.0,62.379940000000005,62.379940000000005,4.0,2026,3
2026-03-03,0.0,77.43065000000001,77.43065000000001,9.0,2026,3
2026-03-04,0.0,69.63483375,69.63483375,9.0,2026,3
2026-03-05,0.0,187.91552,187.91552,9.0,2026,3
2026-03-06,0.0,73.347674375,73.347674375,5.0,2026,3
2026-03-07,0.0,58.4958675,58.4958675,6.0,2026,3
2026-03-08,0.0,56.566556874999996,56.566556874999996,9.0,2026,3
2026-03-09,0.0,154.6855175,154.6855175,9.0,2026,3
2026-03-10,9.147375,165.45989874999998,156.31252374999997,2.0,2026,3
2026-03-11,0.0,170.08693812500002,170.08693812500002,5.0,2026,3
2026-03-12,0.0,173.48425,173.48425,9.0,2026,3
2026-03-13,0.0,58.442078125,58.442078125,9.0,2026,3
2026-03-14,0.0,57.8274725,57.8274725,7.0,2026,3
2026-03-15,0.0,68.08823375,68.08823375,9.0,2026,3
2026-03-16,0.0,64.53765875,64.53765875,7.0,2026,3
2026-03-17,38.308903125,83.363575,45.054671875,0.0,2026,3
2026-03-18,30.390919375,88.531208125,58.14028875000001,0.0,2026,3
2026-03-19,42.83391875,119.69285375000001,76.858935,0.0,2026,3
2026-03-20,63.86856937499999,119.955225,56.086655625000006,0.0,2026,3
2026-03-21,0.0,62.858485,62.858485,6.0,2026,3
2026-03-22,40.9324125,63.341948125,22.409535625000004,0.0,2026,3
2026-03-23,0.0,74.92710125,74.92710125,5.0,2026,3
2026-03-24,35.318597499999996,76.88136374999999,41.562766249999996,0.0,2026,3
2026-03-25,0.0,68.304526875,68.304526875,5.0,2026,3
2026-03-26,18.64757875,65.37185374999999,46.724274999999984,1.0,2026,3
2026-03-27,34.919915,69.102436875,34.18252187499999,0.0,2026,3
2026-03-28,0.0,57.298935625,57.298935625,5.0,2026,3
2026-03-29,0.0,58.988276250000006,58.988276250000006,9.0,2026,3
2026-03-30,0.0,78.3368725,78.3368725,9.0,2026,3
2026-03-31,0.0,109.171194375,109.171194375,6.0,2026,3
2026-04-01,0.0,62.699997499999995,62.699997499999995,9.0,2026,4
2026-04-02,29.032543125,56.771734374999994,27.739191249999994,0.0,2026,4
2026-04-03,0.0,57.525077499999995,57.525077499999995,9.0,2026,4
2026-04-04,4.853936875,62.93436,58.080423124999996,3.0,2026,4
2026-04-05,6.572146249999999,63.593631875,57.021485625,2.0,2026,4
2026-04-06,0.37229375,56.384286874999994,56.011993125,3.0,2026,4
2026-04-07,27.508933125000002,61.194254375,33.68532125,0.0,2026,4
2026-04-08,40.581456875,57.575393125,16.993936249999997,0.0,2026,4
2026-04-09,26.85567125,57.140203125,30.284531875,0.0,2026,4
2026-04-10,63.443796250000005,59.770826875000004,-3.672969375000001,0.0,2026,4
2026-04-11,23.075865625,59.559780625,36.483915,0.0,2026,4
2026-04-12,0.0,59.324744375,59.324744375,7.0,2026,4
2026-04-13,2.939724375,71.08097624999999,68.141251875,3.0,2026,4
2026-04-14,33.05436375,73.10130187499999,40.04693812499999,0.0,2026,4
2026-04-15,0.0,71.776106875,71.776106875,8.0,2026,4
2026-04-16,0.0,62.15631625,62.15631625,4.0,2026,4
2026-04-17,0.0,63.5767,63.5767,4.0,2026,4
2026-04-18,0.0,68.10372687499999,68.10372687499999,7.0,2026,4
2026-04-19,0.0,63.688473125,63.688473125,8.0,2026,4
2026-04-20,51.334263125,65.34798125,14.013718125000004,0.0,2026,4
2026-04-21,0.0,68.16497875,68.16497875,8.0,2026,4
2026-04-22,0.0,76.8255,76.8255,8.0,2026,4
2026-04-23,0.0,73.973550625,73.973550625,8.0,2026,4
2026-04-24,2.119368125,61.80219187499999,59.68282374999999,2.0,2026,4
2026-04-25,0.0,67.17751125000001,67.17751125000001,8.0,2026,4
2026-04-26,0.0,60.9572225,60.9572225,8.0,2026,4
2026-04-27,31.097006875,161.02443499999998,129.92742812499998,1.0,2026,4
2026-04-28,8.909754375,121.48558,112.575825625,2.0,2026,4
2026-04-29,0.0,64.54771500000001,64.54771500000001,8.0,2026,4
2026-04-30,4.18392875,67.77686125,63.592932499999996,3.0,2026,4
2026-05-01,0.0,53.47251375,53.47251375,5.0,2026,5
2026-05-02,0.0,62.921171875,62.921171875,5.0,2026,5
2026-05-03,10.632458125,69.9757375,59.343279374999995,2.0,2026,5
2026-05-04,52.399352500000006,138.275938125,85.876585625,0.0,2026,5
2026-05-05,51.9472375,129.8044175,77.85718,0.0,2026,5
2026-05-06,46.056273125000004,88.08542249999999,42.02914937499999,0.0,2026,5
2026-05-07,0.0,61.077930625,61.077930625,6.0,2026,5
